scorer,AM,AM,AM,AM,AM,AM,AM,AM,AM,AM,AM,AM,AM,AM,AM,AM
labeled-data/Day1_PBS_7027_10_16_00_210810_default_25d2994e/img50573.png,671.6970935999198,447.60704590749083,623.1929027789955,398.631940612577,662.7497185941182,379.79536165299476,,,673.1098370218884,423.11949326003395,650.9768567443793,426.41589457796084,569.5086527441861,312.45459187248827,602.472665923455,409.9338879883264
labeled-data/Day1_PBS_7027_10_16_00_210810_default_25d2994e/img60096.png,,,537.3688715164567,332.5402934113375,501.2225294694819,356.96349749713124,,,,,499.2686731426184,309.0940174889755,594.0307049954981,346.7057517810979,565.6997882559774,225.07819543384494
labeled-data/Day1_PBS_7027_10_16_00_210810_default_25d2994e/img64801.png,679.1597366928594,216.2279282574623,649.1850066963068,282.0740564466107,616.2619426017325,250.62515940104728,671.2975124314685,242.27154612331952,653.1161188270022,228.02126464954858,655.0816748923498,251.60793743372116,557.786649657638,321.8765667699019,633.951947189862,350.3771297174438
labeled-data/Day1_PBS_7027_10_16_00_210810_default_25d2994e/img65554.png,,,561.0097257895497,307.42774073405394,517.9693128407528,306.63800838636956,,,,,545.6099450097049,267.5462571759943,621.8191165612445,365.47306828885354,577.9889712647632,297.5560863879996
labeled-data/Day1_PBS_7027_10_16_00_210810_default_25d2994e/img67635.png,463.38613826145297,420.8916875565626,495.19480226540594,358.12259058876214,525.3070041891481,407.74410643492877,,,486.28837634429914,420.4675720365099,476.5337193830869,404.3511822745071,598.2548736382134,327.1621576249146,471.86844866250715,307.2287281824374
labeled-data/Day1_PBS_7027_10_16_00_210810_default_25d2994e/img68490.png,488.15079336503936,242.32776336673618,546.6787351323128,283.0955021149749,505.10371442866335,308.9285246881163,512.7728930050647,255.6479156310122,493.39812607520867,272.1971957169309,512.7728930050647,279.8663742933322,569.2826298838115,350.09990441406035,636.287032182897,302.06662806712563
labeled-data/Day1_PBS_7027_10_16_00_210810_default_25d2994e/img72201.png,532.1481761858813,459.26133090769235,532.6044659867655,394.4681791821231,579.6023154778475,423.2144366378334,,,,,535.3422047920712,441.0097388723207,592.8347197034918,300.01619039907496,533.9733353894184,335.15050506716534
labeled-data/Day1_PBS_7027_10_16_00_210810_default_25d2994e/img81964.png,,,554.4712055528607,276.6623424107383,511.79055956245327,277.4111256737279,,,,,536.8747988726051,239.9719625242477,550.7272892379127,373.62977496789205,575.4371369165697,285.27334993511874
labeled-data/Day1_PBS_7027_10_16_00_210810_default_25d2994e/img89931.png,,,621.8409789850698,363.91489711752615,663.8547398818771,339.7958862323219,,,,,658.4085116174763,389.9789895257307,559.2093539444588,308.2855655597164,606.6693431056672,382.5876797383294
labeled-data/Day1_PBS_7027_10_16_00_210810_default_25d2994e/img91759.png,452.7017279448447,322.7584345581495,510.82602873441283,310.64920522698947,501.5422862471902,353.0315078860495,,,,,465.2145982537101,320.74022966962275,581.8668408105516,376.44268459295887,575.8122261449716,289.2562334086067
labeled-data/Day1_PBS_7027_10_16_00_210810_default_25d2994e/img94260.png,,,601.6276098998807,346.6765609335798,632.7079651831914,321.24717933814384,,,,,637.8880243970765,366.4549688411412,529.106780905489,328.7818109219767,564.8962809286952,451.2195741592613
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img004067.png,318.3975492679412,362.13062579057805,333.07225414961965,302.00012773882236,367.07461911936247,327.77034118957476,323.76634373684794,340.655447914951,337.3672897247451,353.54055464032723,338.083128987266,332.7812160272211,330.92473636205693,225.7632462803464,280.10014872307295,313.0956363078963
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img009191.png,414.1435664587456,262.5788595517964,364.9169167864212,290.64668611934985,359.7351641893344,249.6244780590795,401.1891849660287,273.3741774623939,398.1664959510614,252.21535435762289,380.46217457768154,268.1924248653071,308.3494509348905,248.7608526262317,271.21355732243524,351.53227913511944
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img016680.png,357.1012855789643,229.92698307977207,395.9644300571151,277.8189389013317,361.0268557282725,288.0254212895329,373.19612319112775,244.05903561728147,357.88639960882585,252.69528994575944,371.23333811647365,255.44318905027515,369.27055304181965,322.96299561837566,264.85038707022227,330.4215789020612
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img027379.png,378.3143635269371,351.03036035414675,352.8374132579271,297.48558351758334,392.99599588534966,302.6673361146701,,,387.382430571839,335.48510256288637,371.4053600641547,332.46241354791914,395.1550594674691,222.350170859825,286.33825492864673,188.23696626233703
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img035442.png,,,389.1182853636382,236.70708929212242,347.6296272032736,268.64968451293413,,,,,345.42668960183835,226.05955755185187,374.43203468740296,314.9113741430752,280.44003035949726,331.066249886934
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img042576.png,431.05377154624784,335.7289497439258,368.0599164444086,322.0125458104608,403.62096367931787,283.911423773058,409.2091282448036,330.6488001389387,420.38545737577505,315.91636628447634,400.57287391632565,316.42438124497505,365.51984164191504,230.0618379601954,269.50501410766003,190.4366710412965
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img046355.png,410.23570640370815,330.3937766287684,349.3893690894315,313.57155395952725,381.6021359028721,278.4954300960031,387.6867696342997,323.2353840035594,398.7822782033737,307.84483985936004,377.6650199590071,310.70819690944364,325.4087537949813,292.8122153464211,329.3458697388463,379.0708464801897
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img049740.png,332.38255687513424,329.0434266805846,351.39617135125394,276.96265659382203,390.25007919375935,315.81656443632744,343.1293824485932,311.2698305398641,353.4628685769191,326.1500505646534,351.39617135125394,312.5098488752632,394.3834736450897,227.36192317785765,287.7418968007663,210.82834537253618
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img050761.png,,,394.69832399891493,295.97289969793115,423.88609263847684,267.51482527435826,,,,,430.45334058237825,301.445606317849,342.16034044770356,301.0807592098545,420.2376215585316,354.71328408504945
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img054524.png,278.99734291934567,313.7835809307681,327.6790310885897,269.31841693366334,340.3286036050074,319.15006624076346,295.8634396079026,297.30080462149647,303.52984719361035,316.0835032064804,313.112856675745,301.1340084143503,394.76009746353213,271.23501883009027,457.24131928705003,198.02082638658158
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img055450.png,,,391.39474196649337,280.82564853663246,402.68191072521,245.22765475914142,,,,,428.7292232453254,273.87969853126833,317.5940231594998,277.35267353395034,365.7815513217132,378.9371923624003
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img060214.png,,,363.9529410801831,291.1235274345453,395.3759755459393,278.32155042997795,,,,,389.9448337864259,313.6239718668151,327.8746422491297,239.91561941627592,277.05467292796845,317.50335883789614
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img069024.png,451.66369372283566,227.24073851818957,422.1133871341906,274.87406854167716,389.9167844331296,229.00493592646689,441.9606079773105,244.0006138968241,432.2575222317852,229.44598527853623,441.9606079773105,235.62067620750682,363.4538233089698,309.71696735515417,470.1877665097476,342.79566876035386
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img082656.png,298.04534538997325,342.08527911286376,312.2605276482915,284.0399515580641,354.51120824940415,321.9471042469129,305.9426688668167,321.15737189922856,319.3681187774506,334.5828218098625,318.1835202559241,317.2087101608068,379.3877772014611,232.31248278473925,292.1223527823406,185.71827427136267
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img088828.png,,,415.62337247381794,281.0938342525975,374.2894279605143,250.50671531275282,,,,,419.34342748001524,231.90644028176618,343.2889695755365,305.0675220703136,380.48951963750983,399.3089155606459
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img088944.png,,,340.9058656229398,249.1150776032339,364.8749351228332,297.8521855863505,,,,,319.33370307303574,287.86507329472823,420.003794972588,291.4604337197122,384.8491597060777,392.1305256192645
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img096893.png,389.213113283492,164.6320511227648,416.44271516622257,224.78102244581135,362.38992336916044,227.6259062246041,,,379.052814073518,190.64241710029845,394.09005690427966,189.4231811951016,386.36822950469934,295.49670494723097,269.3215826057979,297.1223528208268
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img103942.png,339.642017922155,210.79241485987546,378.41048688494016,254.0775986532764,332.49055277368007,274.4028153910473,353.56855531655356,222.83698774151748,335.50169599409054,228.48288127978716,348.6754475833865,225.84813096192798,418.3081345553793,287.20017407779187,364.4839494905416,185.57409038893755
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img111344.png,,,379.311140835511,283.89188828866793,400.1743915996283,321.4457396640789,,,,,351.38648212046184,313.100439358432,378.0272484807961,222.9070014397099,271.1432099507802,234.46203263214403
labeled-data/Day1_PBS_7028_10_44_22_210810_default_def0d9c8/img118135.png,,,401.23968165310214,251.91562553092868,361.91932371050245,262.58393970140145,,,,,371.97801992837674,220.825109948408,366.79626733129,318.36398236415914,280.53532703861003,258.9262319858108
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img000101.png,,,,,,,,,,,,,,,,
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img000154.png,661.8787318268619,263.2729059707671,630.6885645732693,313.95692775785506,600.0553645920623,280.5388914147202,650.1824191067647,285.5515968661904,640.1570082038243,268.84257869462294,641.827910020981,279.42495686994897,594.4856918682065,386.9196404403663,613.9795464017019,478.2622731116018
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img003360.png,,,582.5899736692733,364.6590299900667,614.630985399274,395.7932206333693,,,,,570.4990258466314,403.35006302252043,588.9377212761601,298.46109066110296,568.3831099776692,365.8681247723309
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img005665.png,524.5429229085023,417.47620844208626,536.8661736638476,357.52525882148745,573.5028650986579,382.17176033217805,525.2090445709534,397.15949773732774,541.1959644697797,408.816626830222,532.2033220266899,400.49010604958323,622.1297464575881,385.50236864443355,674.0872361287738,335.21018312937565
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img013444.png,682.6710100167377,319.3005109527494,623.8955692122289,356.24507374415487,612.1404810513272,307.54542279184767,664.1987286210349,333.9943711538766,658.321184540584,314.26261602664863,652.8634650373082,330.21594995930104,570.5778479109961,336.51331861692694,536.572057159816,423.83683066933986
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img022259.png,717.6390107104976,389.49019833810394,648.5778677651999,393.4365493635495,669.4935282000615,348.05351257092536,698.3018906858142,393.8311844660941,703.037511916349,380.4135909795791,695.934080070547,386.3331175177475,623.7158563048928,306.61682680374673,555.8386186672287,309.3792725215586
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img032744.png,725.2886469259417,344.98437100533454,659.068316952862,361.0664511416539,660.9603263806644,309.0361918770912,701.1655267214628,351.13340164569195,704.9495455770673,333.1593120815703,689.8134701546492,342.1463568636311,586.6989563394249,345.4573733622851,606.5650553313488,442.89585889410245
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img035048.png,657.3904040652664,480.7770783054906,611.2656771862996,442.724178630343,663.7325540111243,415.62590158895,638.3639542276926,463.48030572587805,659.6966404092148,457.1381557800201,636.6342769697312,440.9945013723817,623.3734179920284,323.95300691700345,578.9783683710227,241.50505762085027
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img036622.png,683.7135785816347,479.1304143605895,630.5134081620108,442.051507704488,677.80244853501,417.33223660042034,661.6811847714876,465.69602789098747,681.0267012877143,454.41114325652177,658.9943074775671,446.8878868335447,628.9012817856586,325.44103314834274,534.8605764984447,317.9177767253656
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img039622.png,517.9902169430385,243.79287766001323,563.8210666179828,300.1193417643341,519.3896322002887,313.7636405225236,537.2321767302288,261.9852760042659,516.5908016857883,267.9327908475793,533.3837847727907,281.2272357914563,593.5586408345497,355.3962444257172,604.0542552639263,280.5275281628312
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img040820.png,688.6329794202431,230.70644179997402,677.7847123460394,299.7927742199022,,,688.6329794202431,260.9673973227525,665.2235609969616,256.9706673480459,668.6493295467101,268.3898958472076,598.9920357018239,336.90526684217764,587.5728072026623,449.3846675589202
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img046276.png,606.5913587405241,497.031510424893,569.1542017785666,425.1127615242904,624.8173430509507,415.26087811324896,593.7839103061702,475.8499610911539,615.4580538104613,473.8795844089456,600.6802286938992,460.08694763348757,606.098764569972,330.04208660774043,529.2540739638487,374.86815612797903
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img061517.png,449.1304386579369,336.4974212596047,526.3781608581484,341.51852320261844,503.976321420087,385.549724856739,475.39466420600877,334.9524668156005,467.66989198598765,356.96806764266074,491.61668586805314,348.0845795896364,601.3084513923534,364.30660125168083,573.8855100112784,272.76805044443034
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img077277.png,,,631.0602338720272,316.21619972577,632.3588912307554,274.00983556710383,,,,,669.0459616148269,299.9829827416676,577.1659534848072,351.6046127511133,655.4100593481808,316.8655284051341
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img105163.png,610.0833965997797,463.2446441965571,602.0899366503666,400.23737165412376,650.0506963468456,411.99245981502554,609.6131930733436,443.9662996126782,,,613.3748212848323,437.38345024257325,635.4743870273275,334.408877953074,579.9903709078712,362.6210895392382
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img111568.png,,,537.970692942768,364.7880001001748,532.6976962534492,406.09314083317196,,,,,493.5896374743349,373.1369115249296,611.3532302024543,359.95441980163264,585.4276631466369,309.8609512531043
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img116803.png,,,579.9527840134767,377.83256545571714,587.4760404364538,424.85291809932414,,,,,543.7471124778993,398.05131709246814,633.0857825007525,325.63997402131344,539.5152807399747,322.818752862697
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img117526.png,,,553.0310558015232,353.515430319973,531.603209382508,390.0905474834644,,,,,509.8059173355788,351.6682021804028,630.9840832913886,347.9737459012622,,
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img147785.png,,,,,,,,,,,,,,,,
labeled-data/Day2_LY_7026_7029_12_56_12_120812_default_52144454/img153764.png,,,,,,,,,,,,,,,,
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img011931.png,539.8210249853788,458.3417648544759,526.0507788540367,397.5231777743819,585.7218454231856,418.178546971395,536.3784634525433,433.0963136136822,558.1813531605014,441.702717445771,549.5749493284128,418.7523072268675,628.1801043281569,314.90170098632973,631.0489056055198,238.59158700847598
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img017658.png,,,585.3523074338646,307.7113934413577,549.4517084243678,320.50764655365356,,,,,559.7598012092727,281.0525327907412,652.1771847980764,345.38924982756225,714.7366444581896,273.2326003332271
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img017812.png,,,588.6980700139408,329.35676496795975,551.4792218321143,336.5273687461098,,,,,567.8691733250287,296.91831930489997,651.8676747262151,387.06305251592926,690.4523521991177,281.89419710306174
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img024438.png,,,574.6609120111682,355.5251585592151,600.0267129640854,405.29956042909043,,,,,566.5247117055155,395.2489600515194,605.2913131618607,269.37715532289235,499.5207091883756,264.11255512511707
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img033886.png,728.7868128246089,409.25027763013867,667.1005882850199,389.25543243454774,699.8581006267327,342.45898623210076,,,,,696.4547227211002,387.55374348173143,616.0499197005323,315.65738522524487,479.9148034752322,328.8454746095708
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img035689.png,579.4166568331021,511.8870310765376,560.8772035050514,455.49619387038325,624.9928129312268,452.4062849823748,572.4643618350832,486.3952827504678,597.1836329391507,488.7127144164741,579.4166568331021,463.2209660904044,599.5010646051571,349.6668144560936,626.5377673752312,229.1603678237638
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img035946.png,676.0791903948336,466.87511921013623,642.7003376789016,414.0667850625425,695.5086718264955,396.63007095720496,,,683.0538760369687,440.96914396792044,658.144284457915,428.0161563468125,630.2455418893749,312.4356514200035,507.1921594888497,283.0423333567202
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img037098.png,,,612.9526274976264,299.0813115031162,626.960774222701,263.4605955450694,,,,,652.1754383278353,298.28084597596904,562.5232992873581,336.30295851545714,625.7600759319805,385.1313556714313
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img037920.png,516.8874315396218,422.19234981224,558.57881088362,394.2152399892939,569.0016557196195,434.8094777716079,,,,,527.8588471564635,415.06092966129296,620.5673091187751,333.872454096665,630.4415831739326,221.41544402403844
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img046684.png,615.4646310621705,210.20125784836915,625.137389320284,279.7242078285594,577.982692811981,272.4696391349743,622.1146523646235,236.19679566704895,600.3509462838683,233.1740587113885,611.2327993242459,249.4968382719549,615.4646310621705,367.98812693384434,720.051329728022,346.82896824422124
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img063705.png,530.6469245641272,494.76294633966984,535.8611458126413,422.9225646934733,593.2175795462983,450.1523867690478,537.0198616456446,462.3189030155811,558.4561045562032,473.9060613456128,553.8212412241905,445.5175234370351,601.9079482938222,363.8280572103116,610.5983170413459,251.432621409004
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img066703.png,472.9621208391868,438.28534538756594,,,544.4498498405563,452.69372487621405,493.46635318841675,420.55195524769135,501.778879816483,442.16452448066354,515.63309086326,416.67277615459375,604.8542100045042,367.3517848280675,553.3165449104936,270.9264759424993
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img081423.png,456.6934674298085,414.1802765823779,494.06221325533375,361.86403242664255,520.9677102497119,414.1802765823779,473.88309050955013,395.86959112787054,,,489.5779637562707,399.60646571042304,598.3210141085492,320.75841201856485,706.6903770025724,327.1110988089041
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img093978.png,707.3071068749905,257.7451597280184,677.7094741841487,315.75651980206845,644.5601255704057,272.34665852216705,694.6787835935647,280.2393605730582,,,685.2075411324952,275.10910423997893,604.7019802134054,349.3005035183559,547.0852552418999,241.95975562623607
labeled-data/Day2_SKF_7027_7028_9_37_05_120812_default_559587c9/img112862.png,,,587.4502422161866,360.23749351986913,594.8391547744675,399.0292844508449,,,,,553.738328669029,380.55700305514216,644.7143145428649,317.7512463097529,615.1586643097405,225.85164636613183
